"","X","V1","s","a","b","z","o","w","p","m","n","DenExp","DenExp2","DenExp3","DenExp4","logLik","AIC"
"193",193,1,1171,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14994.6022552468,30033.2045104937
"194",194,1,1172,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14993.8036346212,30031.6072692425
"195",195,1,1173,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14990.0921952407,30024.1843904815
"196",196,1,1174,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14990.0530775751,30024.1061551502
"197",197,1,1175,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14991.5859726283,30027.1719452566
"198",198,1,1176,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14990.3302059565,30024.660411913
"199",199,1,1177,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14993.6664400934,30031.3328801869
"200",200,1,1178,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14994.2503056025,30032.5006112051
"201",201,1,1179,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14993.1645183082,30030.3290366165
"202",202,1,118,0.9,1.1,0.7,1.1,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14994.21216696,30032.4243339199
"203",203,1,1180,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.2,-14992.4465428954,30028.8930857909
"204",204,1,1181,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14988.8527432998,30021.7054865995
"205",205,1,1182,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14988.9167798263,30021.8335596526
"206",206,1,1183,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14990.2338296908,30024.4676593816
"207",207,1,1184,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.2,-14989.0660983294,30022.1321966589
"208",208,1,1185,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14990.6199787147,30025.2399574293
"209",209,1,1186,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14990.2498073461,30024.4996146922
"210",210,1,1187,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14990.5937900552,30025.1875801104
"211",211,1,1188,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14988.9658454461,30021.9316908923
"212",212,1,1189,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14985.5824927572,30015.1649855144
"213",213,1,119,0.8,1.2,0.7,1.1,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14995.1133438991,30034.2266877982
"214",214,1,1190,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14984.481050298,30012.9621005961
"215",215,1,1191,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14987.6844879103,30019.3689758207
"216",216,1,1192,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14985.3037721181,30014.6075442362
"217",217,1,1193,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14989.9633536185,30023.9267072371
"218",218,1,1194,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14989.5815654752,30023.1631309503
"219",219,1,1195,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14989.7167106867,30023.4334213735
"220",220,1,1196,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14988.0647052239,30020.1294104479
"221",221,1,1197,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14984.8392312613,30013.6784625226
"222",222,1,1198,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14983.9745593843,30011.9491187687
"223",223,1,1199,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14986.6494041094,30017.2988082188
"224",224,1,12,0.9,1.2,0.5,1.2,0.1,0.8,0,1,0.2,0.1,0.2,0.2,-14997.3543464875,30038.7086929749
"225",225,1,120,0.9,1.2,0.7,1.1,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14994.0655077146,30032.1310154291
"226",226,1,1200,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14984.5237330131,30013.0474660262
"227",227,1,1201,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14995.013127021,30034.026254042
"228",228,1,1202,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14995.4862535488,30034.9725070976
"229",229,1,1203,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14994.600537029,30033.2010740579
"230",230,1,1204,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14993.7892293374,30031.5784586748
"231",231,1,1205,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14990.1277191325,30024.255438265
"232",232,1,1206,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14990.075263724,30024.1505274481
"233",233,1,1207,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14991.5844795987,30027.1689591974
"234",234,1,1208,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14990.3309816091,30024.6619632181
"235",235,1,1209,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14994.0153842713,30032.0307685426
"236",236,1,121,0.8,1.1,0.7,1.2,0.3,0.8,0,1,0.2,0.3,0.2,0.2,-14998.0621612131,30040.1243224262
"237",237,1,1210,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14994.5879498234,30033.1758996469
"238",238,1,1211,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14993.4555976003,30030.9111952005
"239",239,1,1212,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.2,-14992.7455249355,30029.4910498711
"240",240,1,1213,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14989.2047875045,30022.4095750089
"241",241,1,1214,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14989.2738168221,30022.5476336442
"242",242,1,1215,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14990.5036627386,30025.0073254771
"243",243,1,1216,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.2,-14989.3584574363,30022.7169148725
"244",244,1,1217,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14986.3734503223,30016.7469006445
"245",245,1,1218,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14985.6729283268,30015.3458566537
"246",246,1,1219,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14986.0629591394,30016.1259182788
"247",247,1,122,0.9,1.1,0.7,1.2,0.3,0.8,0,1,0.2,0.3,0.2,0.2,-14998.5652870237,30041.1305740474
"248",248,1,1220,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14984.1770743081,30012.3541486162
"249",249,1,1221,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14981.1474380628,30006.2948761256
"250",250,1,1222,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14980.0408186442,30004.0816372883
"251",251,1,1223,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14982.8995314574,30009.7990629149
"252",252,1,1224,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14980.61420528,30005.2284105601
"253",253,1,1225,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14985.266701966,30014.533403932
"254",254,1,1226,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14984.5921370001,30013.1842740002
"255",255,1,1227,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14984.8036183965,30013.6072367929
"256",256,1,1228,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14982.9371009222,30009.8742018444
"257",257,1,1229,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14980.0519867643,30004.1039735285
"258",258,1,123,0.8,1.2,0.7,1.2,0.3,0.8,0,1,0.2,0.3,0.2,0.2,-14997.0760970249,30038.1521940499
"259",259,1,1230,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14979.1137691505,30002.227538301
"260",260,1,1231,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14981.6083720163,30007.2167440327
"261",261,1,1232,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14979.4988927398,30002.9977854795
"262",262,1,1233,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14991.2962210601,30026.5924421201
"263",263,1,1234,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14991.4764022509,30026.9528045018
"264",264,1,1235,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14990.703597025,30025.40719405
"265",265,1,1236,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14989.7044692948,30023.4089385895
"266",266,1,1237,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14986.3968020102,30016.7936040203
"267",267,1,1238,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14986.182785558,30016.365571116
"268",268,1,1239,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14987.6484220711,30019.2968441422
"269",269,1,124,0.9,1.2,0.7,1.2,0.3,0.8,0,1,0.2,0.3,0.2,0.2,-14996.4212507484,30036.8425014968
"270",270,1,1240,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14986.3344517096,30016.6689034192
"271",271,1,1241,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14989.9178997501,30023.8357995001
"272",272,1,1242,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14990.1979839567,30024.3959679135
"273",273,1,1243,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14989.2339218444,30022.4678436888
"274",274,1,1244,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.2,-14988.3235282214,30020.6470564428
"275",275,1,1245,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14985.1340648946,30014.2681297891
"276",276,1,1246,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14985.0211457445,30014.0422914891
"277",277,1,1247,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14986.2903486541,30016.5806973082
"278",278,1,1248,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.2,-14985.0576043187,30014.1152086374
"279",279,1,1249,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14986.9288521355,30017.857704271
"280",280,1,125,0.8,1.1,0.7,1.2,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14993.3721636429,30030.7443272857
"281",281,1,1250,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14986.1210437936,30016.2420875872
"282",282,1,1251,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14986.6832420405,30017.366484081
"283",283,1,1252,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14984.7036074894,30013.4072149787
"284",284,1,1253,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14981.7723032155,30007.544606431
"285",285,1,1254,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14980.5546096147,30005.1092192294
"286",286,1,1255,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14983.5609814416,30011.1219628831
"287",287,1,1256,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14981.195937458,30006.391874916
"288",288,1,1257,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14986.2103843231,30016.4207686463
"289",289,1,1258,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14985.4643828865,30014.9287657729
"290",290,1,1259,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14985.7529906339,30015.5059812679
"291",291,1,126,0.9,1.1,0.7,1.2,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14993.4730868699,30030.9461737397
"292",292,1,1260,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14983.8356494944,30011.6712989887
"293",293,1,1261,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14981.0325125419,30006.0650250839
"294",294,1,1262,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14980.0394405489,30004.0788810978
"295",295,1,1263,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14982.5617530218,30009.1235060436
"296",296,1,1264,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14980.4286813073,30004.8573626145
"297",297,1,1265,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14991.2723703364,30026.5447406729
"298",298,1,1266,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14991.4406398675,30026.8812797351
"299",299,1,1267,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14990.6638793163,30025.3277586326
"300",300,1,1268,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14989.6613843559,30023.3227687118
"301",301,1,1269,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14986.395678635,30016.7913572701
"302",302,1,127,0.8,1.2,0.7,1.2,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14994.150453495,30032.30090699
"303",303,1,1270,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14986.1736469611,30016.3472939222
"304",304,1,1271,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14987.6128543695,30019.2257087389
"305",305,1,1272,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14986.3035507901,30016.6071015802
"306",306,1,1273,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14990.2019688585,30024.403937717
"307",307,1,1274,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14990.487818074,30024.9756361479
"308",308,1,1275,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14989.463975481,30022.9279509619
"309",309,1,1276,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.2,-14988.5744131928,30021.1488263856
"310",310,1,1277,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14985.4288162458,30014.8576324915
"311",311,1,1278,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14985.3300505512,30014.6601011024
"312",312,1,1279,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14986.5069071281,30017.0138142563
"313",313,1,128,0.9,1.2,0.7,1.2,0.3,0.8,0,1,0.3,0.3,0.2,0.2,-14993.1797343944,30030.3594687887
"314",314,1,1280,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.2,-14985.3024585459,30014.6049170917
"315",315,1,1281,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14985.9540576418,30015.9081152836
"316",316,1,1282,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14985.9299008656,30015.8598017312
"317",317,1,1283,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14985.7905032318,30015.5810064636
"318",318,1,1284,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14984.4810873118,30012.9621746237
"319",319,1,1285,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14981.7235595728,30007.4471191455
"320",320,1,1286,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14980.2042299023,30004.4084598047
"321",321,1,1287,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14983.4798002057,30010.9596004114
"322",322,1,1288,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14980.9163097481,30005.8326194961
"323",323,1,1289,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14985.0618927965,30014.123785593
"324",324,1,129,0.8,1.1,0.5,1.1,0.1,1,0,1,0.2,0.1,0.2,0.2,-14991.8039256138,30027.6078512276
"325",325,1,1290,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14984.8389080602,30013.6778161203
"326",326,1,1291,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14984.7371447926,30013.4742895852
"327",327,1,1292,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14983.2868823689,30010.5737647377
"328",328,1,1293,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14980.8913943059,30005.7827886117
"329",329,1,1294,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14979.5720576984,30003.1441153968
"330",330,1,1295,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14982.4835740912,30008.9671481825
"331",331,1,1296,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14979.8986899959,30003.7973799917
"332",332,1,1297,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14991.4224189969,30026.8448379938
"333",333,1,1298,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14991.4482405011,30026.8964810021
"334",334,1,1299,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14990.9465710903,30025.8931421806
"335",335,1,13,0.8,1.1,0.5,1.2,0.1,0.8,0,1,0.3,0.1,0.2,0.2,-14992.2539162203,30028.5078324407
"336",336,1,130,0.9,1.1,0.5,1.1,0.1,1,0,1,0.2,0.1,0.2,0.2,-14991.5408580051,30027.0817160103
"337",337,1,1300,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14989.7443466071,30023.4886932141
"338",338,1,1301,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14987.0963059503,30018.1926119007
"339",339,1,1302,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14986.3049460199,30016.6098920399
"340",340,1,1303,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14988.4500128149,30020.9000256297
"341",341,1,1304,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14986.5876433955,30017.175286791
"342",342,1,1305,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14989.9812918976,30023.9625837951
"343",343,1,1306,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14990.1046327311,30024.2092654621
"344",344,1,1307,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14989.4034167288,30022.8068334576
"345",345,1,1308,0.9,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.2,-14988.2941767302,30020.5883534605
"346",346,1,1309,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14985.7698295055,30015.5396590109
"347",347,1,131,0.8,1.2,0.5,1.1,0.1,1,0,1,0.2,0.1,0.2,0.2,-14991.655661603,30027.3113232061
"348",348,1,1310,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14985.1394142397,30014.2788284794
"349",349,1,1311,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14987.0161346134,30018.0322692268
"350",350,1,1312,0.9,1.2,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.2,-14985.2963993048,30014.5927986095
"351",351,1,1313,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14986.495230813,30016.9904616259
"352",352,1,1314,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14986.335823074,30016.671646148
"353",353,1,1315,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14986.4006134466,30016.8012268933
"354",354,1,1316,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14984.9734262005,30013.946852401
"355",355,1,1317,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14982.330795977,30008.6615919541
"356",356,1,1318,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14980.7320533958,30005.4641067917
"357",357,1,1319,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14984.1309876263,30012.2619752526
"358",358,1,132,0.9,1.2,0.5,1.1,0.1,1,0,1,0.2,0.1,0.2,0.2,-14990.1238577301,30024.2477154601
"359",359,1,1320,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14981.5774500424,30007.1549000847
"360",360,1,1321,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14986.0248559825,30016.049711965
"361",361,1,1322,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14985.6969046832,30015.3938093664
"362",362,1,1323,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14985.7105797085,30015.4211594169
"363",363,1,1324,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14984.1726366448,30012.3452732897
"364",364,1,1325,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14981.8861148695,30007.772229739
"365",365,1,1326,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14980.3068133065,30004.6136266129
"366",366,1,1327,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14983.4596295052,30010.9192590103
"367",367,1,1328,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14980.8409588464,30005.6819176929
"368",368,1,1329,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14991.375612308,30026.7512246159
"369",369,1,133,0.8,1.1,0.5,1.1,0.1,1,0,1,0.3,0.1,0.2,0.2,-14986.6714810574,30017.3429621149
"370",370,1,1330,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14991.4058747352,30026.8117494703
"371",371,1,1331,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14990.8856902666,30025.7713805331
"372",372,1,1332,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14989.697844469,30023.395688938
"373",373,1,1333,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14987.1006898634,30018.2013797268
"374",374,1,1334,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14986.3232273636,30016.6464547271
"375",375,1,1335,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14988.415901129,30020.8318022579
"376",376,1,1336,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14986.5868585377,30017.1737170754
"377",377,1,1337,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14990.2459951144,30024.4919902288
"378",378,1,1338,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14990.375386688,30024.7507733761
"379",379,1,1339,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14989.6133330569,30023.2266661139
"380",380,1,134,0.9,1.1,0.5,1.1,0.1,1,0,1,0.3,0.1,0.2,0.2,-14985.4497054908,30014.8994109816
"381",381,1,1340,0.9,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.3,0.3,0.2,-14988.5284424251,30021.0568848503
"382",382,1,1341,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14986.0613049304,30016.1226098607
"383",383,1,1342,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14985.4599991095,30014.9199982189
"384",384,1,1343,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14987.2273465523,30018.4546931047
"385",385,1,1344,0.9,1.2,0.7,1.2,0.1,0.8,0,0.6,0.3,0.3,0.3,0.2,-14985.5541851769,30015.1083703538
"386",386,1,1345,0.8,1.1,0.5,1.1,0.3,0.8,0,0.6,0.2,0.1,0.3,0.2,-14982.6981516892,30009.3963033785
"387",387,1,1346,0.9,1.1,0.5,1.1,0.3,0.8,0,0.6,0.2,0.1,0.3,0.2,-14982.1321302609,30008.2642605219
